cve_id,status,profile_det_id,previous_scan_profile_id,container_fullname,container_id,slim_scan_date,package_det_id,profile_det_id,purl,virtual_path,namespace,severity,fix_state
CVE-2017-16232,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-17973,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-5563,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-9117,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-10126,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1056,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1210,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,wont-fix
CVE-2022-3598,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3626,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3970,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2023-0795,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0796,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2022-4415,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989959,58072,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2023-0797,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0798,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0799,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0800,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0801,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0802,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0803,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0804,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2022-29458,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989956,58072,pkg:deb/debian/libtinfo6@6.2+20201114-2?arch=amd64&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2013-4392,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989959,58072,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-13529,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989959,58072,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-3821,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989959,58072,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-0563,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989961,58072,pkg:deb/debian/libuuid1@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2016-9085,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989962,58072,pkg:deb/debian/libwebp6@0.6.1-2.1?arch=amd64&upstream=libwebp&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2016-3709,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989968,58072,pkg:deb/debian/libxml2@2.9.10+dfsg-6.7+deb11u3?arch=amd64&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-44617,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989969,58072,pkg:deb/debian/libxpm4@1:3.5.12-1?arch=amd64&upstream=libxpm&distro=debian-11,,debian:distro:debian:11,Unknown,wont-fix
CVE-2022-46285,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989969,58072,pkg:deb/debian/libxpm4@1:3.5.12-1?arch=amd64&upstream=libxpm&distro=debian-11,,debian:distro:debian:11,Unknown,wont-fix
CVE-2022-4883,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989969,58072,pkg:deb/debian/libxpm4@1:3.5.12-1?arch=amd64&upstream=libxpm&distro=debian-11,,debian:distro:debian:11,Unknown,wont-fix
CVE-2015-9019,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989970,58072,pkg:deb/debian/libxslt1.1@1.1.34-4+deb11u1?arch=amd64&upstream=libxslt&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2007-5686,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989973,58072,pkg:deb/debian/login@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2013-4235,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989973,58072,pkg:deb/debian/login@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-19882,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989973,58072,pkg:deb/debian/login@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1304,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989974,58072,pkg:deb/debian/logsave@1.46.2-2?arch=amd64&upstream=e2fsprogs&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-0563,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989977,58072,pkg:deb/debian/mount@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-29458,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989978,58072,pkg:deb/debian/ncurses-base@6.2+20201114-2?arch=all&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-29458,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989979,58072,pkg:deb/debian/ncurses-bin@6.2+20201114-2?arch=amd64&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2009-4487,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989980,58072,pkg:deb/debian/nginx@1.23.3-1~bullseye?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2013-0337,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989980,58072,pkg:deb/debian/nginx@1.23.3-1~bullseye?arch=amd64&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2020-36309,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989980,58072,pkg:deb/debian/nginx@1.23.3-1~bullseye?arch=amd64&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2007-6755,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989985,58072,pkg:deb/debian/openssl@1.1.1n-0+deb11u4?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-0928,New - packge version change,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989985,58072,pkg:deb/debian/openssl@1.1.1n-0+deb11u4?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2007-5686,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989986,58072,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2013-4235,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989986,58072,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-19882,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989986,58072,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2011-4116,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989987,58072,pkg:deb/debian/perl-base@5.32.1-4+deb11u2?arch=amd64&upstream=perl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-16156,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989987,58072,pkg:deb/debian/perl-base@5.32.1-4+deb11u2?arch=amd64&upstream=perl&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2005-2541,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989992,58072,pkg:deb/debian/tar@1.34+dfsg-1?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-48303,New,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989992,58072,pkg:deb/debian/tar@1.34+dfsg-1?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-0563,Existing,58072,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,20989995,58072,pkg:deb/debian/util-linux@2.36.1-8+deb11u1?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22922,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989863,58072,pkg:deb/debian/curl@7.74.0-1.3+deb11u5?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22923,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989863,58072,pkg:deb/debian/curl@7.74.0-1.3+deb11u5?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-42916,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989863,58072,pkg:deb/debian/curl@7.74.0-1.3+deb11u5?arch=amd64&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-43551,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989863,58072,pkg:deb/debian/curl@7.74.0-1.3+deb11u5?arch=amd64&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2021-22922,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989896,58072,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u5?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22923,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989896,58072,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u5?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-42916,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989896,58072,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u5?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-43551,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989896,58072,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u5?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2011-3389,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989910,58072,pkg:deb/debian/libgnutls30@3.7.1-5+deb11u2?arch=amd64&upstream=gnutls28&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2023-0361,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989910,58072,pkg:deb/debian/libgnutls30@3.7.1-5+deb11u2?arch=amd64&upstream=gnutls28&distro=debian-11,,debian:distro:debian:11,Unknown,fixed
CVE-2004-0971,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989912,58072,pkg:deb/debian/libgssapi-krb5-2@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2004-0971,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989918,58072,pkg:deb/debian/libk5crypto3@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2004-0971,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989920,58072,pkg:deb/debian/libkrb5-3@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2004-0971,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989921,58072,pkg:deb/debian/libkrb5support0@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2014-8130,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-16232,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-17973,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-5563,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-9117,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-10126,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1056,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1210,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,wont-fix
CVE-2022-3598,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3626,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3970,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2023-0795,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0796,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0797,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0798,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0799,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0800,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0801,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0802,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0803,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2023-0804,Removed,58072,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,20989955,58072,pkg:deb/debian/libtiff5@4.2.0-1+deb11u3?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2013-4235,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24469062,66909,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2011-3374,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468932,66909,pkg:deb/debian/apt@2.2.4?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-3715,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468935,66909,pkg:deb/debian/bash@5.1-2+deb11u1?arch=amd64&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-0563,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468936,66909,pkg:deb/debian/bsdutils@1:2.36.1-8+deb11u1?arch=amd64&upstream=util-linux%402.36.1-8+deb11u1&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2016-2781,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468938,66909,pkg:deb/debian/coreutils@8.32-4+b1?arch=amd64&upstream=coreutils%408.32-4&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2017-18018,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468938,66909,pkg:deb/debian/coreutils@8.32-4+b1?arch=amd64&upstream=coreutils%408.32-4&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22922,New - packge version change,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468939,66909,pkg:deb/debian/curl@7.74.0-1.3+deb11u7?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22923,New - packge version change,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468939,66909,pkg:deb/debian/curl@7.74.0-1.3+deb11u7?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-42916,New - packge version change,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468939,66909,pkg:deb/debian/curl@7.74.0-1.3+deb11u7?arch=amd64&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-43551,New - packge version change,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468939,66909,pkg:deb/debian/curl@7.74.0-1.3+deb11u7?arch=amd64&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2023-23914,New,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468939,66909,pkg:deb/debian/curl@7.74.0-1.3+deb11u7?arch=amd64&distro=debian-11,,debian:distro:debian:11,Critical,wont-fix
CVE-2023-23915,New,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468939,66909,pkg:deb/debian/curl@7.74.0-1.3+deb11u7?arch=amd64&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-1304,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468946,66909,pkg:deb/debian/e2fsprogs@1.46.2-2?arch=amd64&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-3219,New,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468953,66909,pkg:deb/debian/gpgv@2.2.27-2+deb11u2?arch=amd64&upstream=gnupg2&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2011-3374,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468959,66909,pkg:deb/debian/libapt-pkg6.0@2.2.4?arch=amd64&upstream=apt&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-0563,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468963,66909,pkg:deb/debian/libblkid1@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-4756,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468967,66909,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20796,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468967,66909,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010022,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468967,66909,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010023,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468967,66909,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010024,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468967,66909,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010025,Existing,66909,58072,library/nginx:latest,3,2023-03-15 18:34:26.757000,24468967,66909,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
